"VEGAN_CODE","VEGAN_NAME","STD_DAY","CATE_CODE","GU","DONG","GU_CODE","DONG_CODE","ADD_STR","LAT","LON","SI_DO_CODE","SI_DO"
4848,"대가순대","2022-11-02","H113","중랑구","망우동",11070,1126010500,"서울특별시 중랑구 용마산로 538",37.5989193,127.1006776,11,"서울특별시"
4849,"망우정식","2022-11-02","H113","중랑구","망우동",11070,1126010500,"서울특별시 중랑구 용마산로115길 8",37.5991926,127.0998816,11,"서울특별시"
4850,"남원골","2022-11-02","H113","중랑구","망우동",11070,1126010500,"서울특별시 중랑구 봉우재로 200",37.5944082,127.0951833,11,"서울특별시"
4851,"본죽 망우동점","2022-11-02","H113","중랑구","망우동",11070,1126010500,"서울특별시 중랑구 망우로 467 ",37.6007373,127.1039513,11,"서울특별시"
4852,"본죽 망우우림시장점","2022-11-02","H113","중랑구","망우동",11070,1126010500,"서울특별시 중랑구 용마산로 498 (망우동) ",37.5955019,127.1003451,11,"서울특별시"
4959,"본도시락 신설동역점","2022-11-02","H113","동대문구","신설동",11060,1123010100,"서울특별시 동대문구 왕산로 9-1 (신설동) ",37.5763029,127.0246117,11,"서울특별시"
4960,"본죽 신설동점","2022-11-02","H113","동대문구","신설동",11060,1123010100,"서울특별시 동대문구 천호대로 23 (신설동)  베르빌오피스텔상가 107호",37.5745143,127.0262426,11,"서울특별시"
4970,"본도시락 영등포역점","2022-11-02","H113","영등포구","영등포동3가",11190,1156010400,"서울특별시 영등포구 영등포로 226 (영등포동3가) 1층",37.5194028,126.9063918,11,"서울특별시"
5073,"본도시락 상암DMC점","2022-11-02","H113","마포구","상암동",11140,1144012700,"서울특별시 마포구 월드컵북로 375 (상암동, DMC 이안상암1단지) 103호",37.5775711,126.8906883,11,"서울특별시"
5074,"본죽 상암DMC점","2022-11-02","H113","마포구","상암동",11140,1144012700,"서울특별시 마포구 월드컵북로 396 누리꿈스퀘어  지하1층 1047호",37.5794825,126.8898561,11,"서울특별시"
5075,"본죽 상암하늘초교점","2022-11-02","H113","마포구","상암동",11140,1144012700,"서울특별시 마포구 월드컵북로 502 (상암동, 월드컵파크 프라자) 월드컵파크프라자 1층 113호",37.5850466,126.8798666,11,"서울특별시"
5076,"로봇김밥 그린 (상암MBC몰)","2022-11-02","H113","마포구","상암동",11140,1144012700,"서울특별시 마포구 성암로 267, MBC 신사옥 상업시설 C1 Park 지하1층 B109호",37.5810558,126.8904442,11,"서울특별시"
5077,"아이엠샐러드","2022-11-02","H113","마포구","상암동",11140,1144012700,"서울특별시 마포구 월드컵북로54길 17",37.5813263,126.8885494,11,"서울특별시"
5078,"퀴즈노스 (상암MBC)","2022-11-02","H113","마포구","상암동",11140,1144012700,"서울특별시 마포구 성암로 267 106호",37.5810558,126.8904442,11,"서울특별시"
5079,"샐러디 (상암DMC점)","2022-11-02","H113","마포구","상암동",11140,1144012700,"서울특별시 마포구 월드컵북로54길 25, 1층 119호(상암동, 상암DMC 푸르지오시티, S-City)",37.5813263,126.8885494,11,"서울특별시"
5080,"멜라","2022-11-02","H113","마포구","상암동",11140,1144012700,"서울특별시 마포구 월드컵북로 352-10 1층",37.5773158,126.8932394,11,"서울특별시"
5513,"온더보더 (광화문D타워)","2022-11-02","H113","종로구","청진동",11010,1111012200,"서울특별시 종로구 종로3길 17",37.5709968,126.9789133,11,"서울특별시"
4186,"신천순대국","2022-11-02","H113","동대문구","신설동",11060,1123010100,"서울특별시 동대문구 한빛로 6-1 1층",37.5764551,127.0244965,11,"서울특별시"
4189,"이강순실비집","2022-11-02","H113","영등포구","영등포동3가",11190,1156010400,"서울특별시 영등포구 영등포로46길 8  1-2층",37.518567,126.9076031,11,"서울특별시"
4281,"서울시 농부의 시장","2022-11-02","H113","마포구","상암동",11140,1144012700,"서울특별시 마포구 성암로 267, 상암 MBC 앞",37.581455968,126.8911101544,11,"서울특별시"
4953,"본 죽&비빔밥 경복궁역점","2022-11-02","H113","종로구","통의동",11010,1111010600,"서울특별시 종로구 자하문로2길 1 (통의동) 1층",37.5766109,126.9727572,11,"서울특별시"
5053,"그리너 샐러드 연남본점","2022-11-02","H113","마포구","연남동",11140,1144012400,"서울특별시 마포구 성미산로 157 1층 그리너",37.5646313,126.9236719,11,"서울특별시"
4714,"본 죽&비빔밥 오류점","2022-11-02","H113","구로구","오류동",11170,1153010800,"서울특별시 구로구 경인로 203-1 (오류동) ",37.4961338,126.8435152,11,"서울특별시"
4179,"일석삼조버섯매운탕","2022-11-02","H113","영등포구","도림동",11190,1156011800,"서울특별시 영등포구 도림로112길 21-6",37.5095725,126.9025086,11,"서울특별시"
4875,"건강한식당","2022-11-02","H113","용산구","서계동",11030,1117010800,"서울특별시 용산구 만리재로 196",37.5547725,126.9679075,11,"서울특별시"
4909,"본 죽&비빔밥 여의홍우점","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 국제금융로 78 (여의도동, 홍우빌딩) 214,215호",37.5208743,126.9313146,11,"서울특별시"
4910,"본도시락 서여의도점","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 국회대로72길 21 (여의도동)  민족통일대통령리빙텔 지하 102호",37.5293359,126.9214866,11,"서울특별시"
4911,"본 죽&비빔밥 여의도역점","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 여의나루로 42 (여의도동, 여의도종합상가) 203,204호",37.5214745,126.9249709,11,"서울특별시"
4912,"본도시락 동여의도점","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 여의대방로70길 7 (여의도동, 한송빌딩) 1층",37.5189792,126.9329819,11,"서울특별시"
4913,"본죽 여의도KBS점","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 의사당대로 38 (여의도동, 여의도더샵아일랜드파크) 102동 122호",37.525468,126.919257,11,"서울특별시"
4914,"온더보더 (여의도IFC)","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 국제금융로 10",37.5253017,126.9257192,11,"서울특별시"
4915,"샐러디 (여의도공원점)","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 은행로 54, 지하1층 113호(여의도동)",37.529742,126.9245242,11,"서울특별시"
4916,"샐러디 (여의도역점)","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 여의나루로 42, 1층 121호(여의도동, 여의도종합상가)",37.5214745,126.9249709,11,"서울특별시"
4917,"그리너리 샐러드","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 은행로 29",37.5290873,126.9218974,11,"서울특별시"
4918,"아그라 (여의도)","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 국제금융로2길 24 (삼성생명 여의도빌딩) 2층",37.5243116,126.9248397,11,"서울특별시"
4919,"두르가 (여의도)","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 국제금융로2길 37",37.5229823,126.9243158,11,"서울특별시"
4920,"강가 (여의도)","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 국제금융로2길 7",37.5246543,126.9268485,11,"서울특별시"
4921,"브레드피트","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 국제금융로 86 롯데캐슬 아이비",37.5199887,126.9320173,11,"서울특별시"
4922,"퀴즈노스 (LG트윈)","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 여의대로 128 지하1층",37.5276713,126.928672,11,"서울특별시"
4106,"한살림 여의도매장","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 여의동로 97 1층 101호",37.5174217,126.9271557,11,"서울특별시"
4107,"여의도홍대포","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 국제금융로8길 19, 중앙빌딩 지하1층 117호 (여의도동)",37.5207646,126.9291441,11,"서울특별시"
4108,"동해도 본점","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 은행로 25(여의도동) 안원빌딩 지하1층",37.5286953,126.921394,11,"서울특별시"
4109,"우들목여의도본점","2022-11-02","H113","영등포구","여의도동",11190,1156011000,"서울특별시 영등포구 여의대방로67길 21 정곡빌딩 2층",37.5205514,126.9294865,11,"서울특별시"
5478,"본죽 봉일시장점","2022-11-02","H113","관악구","봉천동",11210,1162010100,"서울특별시 관악구 은천로 38-1 (봉천동)  ",37.4860424,126.9395791,11,"서울특별시"
5479,"화상손만두","2022-11-02","H113","관악구","봉천동",11210,1162010100,"서울특별시 관악구 남부순환로244길 18",37.4762754,126.962962,11,"서울특별시"
5480,"스윗밸런스 (샤로수길)","2022-11-02","H113","관악구","봉천동",11210,1162010100,"서울특별시 관악구 관악로14길 99",37.4779789,126.9578959,11,"서울특별시"
5481,"도스타코스 (서울대입구역)","2022-11-02","H113","관악구","봉천동",11210,1162010100,"서울특별시 관악구 관악로14길 6",37.4791417,126.9528597,11,"서울특별시"
5482,"퍼블리코타코","2022-11-02","H113","관악구","봉천동",11210,1162010100,"서울특별시 관악구 관악로14길 106",37.4776664,126.9582281,11,"서울특별시"
5483,"엔조","2022-11-02","H113","관악구","봉천동",11210,1162010100,"서울특별시 관악구 관악로 154 대도빌딩",37.4789416,126.9526477,11,"서울특별시"
5484,"엘리펀트키친","2022-11-02","H113","관악구","봉천동",11210,1162010100,"서울특별시 관악구 관악로14길 15",37.4792557,126.9535139,11,"서울특별시"
5485,"낭만모로코","2022-11-02","H113","관악구","봉천동",11210,1162010100,"서울특별시 관악구 관악로14길 88",37.4779911,126.95724,11,"서울특별시"
5486,"원더로우","2022-11-02","H113","관악구","봉천동",11210,1162010100,"서울특별시 관악구 관악로12길 105",37.4773233,126.9581424,11,"서울특별시"
5487,"라미스콘","2022-11-02","H113","관악구","봉천동",11210,1162010100,"서울특별시 관악구 관악로14길 88",37.4779911,126.95724,11,"서울특별시"
5517,"봉평메밀막국수&대관령가는길","2022-11-02","H113","은평구","응암동",11120,1138010700,"서울특별시 은평구 응암로 263",37.5954523,126.9183815,11,"서울특별시"
5518,"본 죽&비빔밥 응암오거리점","2022-11-02","H113","은평구","응암동",11120,1138010700,"서울특별시 은평구 가좌로 245-1 (응암동) 1층",37.5912,126.915499,11,"서울특별시"
5519,"본죽 응암동점","2022-11-02","H113","은평구","응암동",11120,1138010700,"서울특별시 은평구 은평로 119 (응암동) 1층 102호",37.6005392,126.9209125,11,"서울특별시"
5520,"본 죽&비빔밥 녹번점","2022-11-02","H113","은평구","응암동",11120,1138010700,"서울특별시 은평구 은평로 240 (응암동) 힐스테이트 녹번역 근린생활시설 218호",37.6012382,126.9333822,11,"서울특별시"
5521,"샐러디 (응암점)","2022-11-02","H113","은평구","응암동",11120,1138010700,"서울특별시 은평구 은평로 108 , 1층 105호 (응암동, 메트로럭스주상복합APT)",37.5997476,126.9200746,11,"서울특별시"
4062,"문래식당","2022-11-02","H113","영등포구","문래동2가",11190,1156012000,"서울특별시 영등포구 경인로77길 14, 영문빌딩 1층 101호 (문래동2가)",37.5130061,126.8929229,11,"서울특별시"
4536,"한살림 봉천매장","2022-11-02","H113","관악구","봉천동",11210,1162010100,"서울특별시 관악구 양녕로 74 1층",37.4884935,126.946657,11,"서울특별시"
4537,"서울남부두레생협 보라매점","2022-11-02","H113","관악구","봉천동",11210,1162010100,"서울특별시 관악구 당곡길 74 (봉천동)",37.4920314,126.9272702,11,"서울특별시"
4538,"자연드림 서울관악점","2022-11-02","H113","관악구","봉천동",11210,1162010100,"서울특별시 관악구 은천로 81 1층",37.4870491,126.9443253,11,"서울특별시"
4539,"행복중심생협 낙성대매장","2022-11-02","H113","관악구","봉천동",11210,1162010100,"서울특별시 관악구 남부순환로234길 6 (봉천동 1664-15 1층)",37.4791538,126.9572803,11,"서울특별시"
4540,"배영만 당진아구","2022-11-02","H113","관악구","봉천동",11210,1162010100,"서울특별시 관악구 봉천로 560, 1층 (봉천동)",37.4776266,126.9598454,11,"서울특별시"
4541,"얼큰수제비해물칼국수","2022-11-02","H113","관악구","봉천동",11210,1162010100,"서울특별시 관악구 관악로  113",37.4752101,126.9525189,11,"서울특별시"
4542,"이금옥 샤브샤브칼국수","2022-11-02","H113","관악구","봉천동",11210,1162010100,"서울특별시 관악구 관악로  132 2층",37.4770231,126.952731,11,"서울특별시"
4543,"요리요리","2022-11-02","H113","관악구","봉천동",11210,1162010100,"서울 관악구 관악로12길 3-6",37.4784115,126.9528134,11,"서울특별시"
4544,"낙성곱창","2022-11-02","H113","관악구","봉천동",11210,1162010100,"서울특별시 관악구 봉천로 495-3",37.4814592,126.9551,11,"서울특별시"
4545,"태능숯불갈비","2022-11-02","H113","관악구","봉천동",11210,1162010100,"서울특별시 관악구 봉천로7길 30 2층",37.4907696,126.9262479,11,"서울특별시"
4546,"갯바위","2022-11-02","H113","관악구","봉천동",11210,1162010100,"서울특별시 관악구 남부순환로216길 13, 1층 (봉천동)",37.4808656,126.9491271,11,"서울특별시"
4547,"산야로","2022-11-02","H113","관악구","봉천동",11210,1162010100,"서울특별시 관악구 관악로 111",37.4750112,126.9524425,11,"서울특별시"
4548,"함흥냉면","2022-11-02","H113","관악구","봉천동",11210,1162010100,"서울특별시 관악구 봉천로 586, 1층 (봉천동)",37.4766838,126.9622667,11,"서울특별시"
4549,"황금짜장","2022-11-02","H113","관악구","봉천동",11210,1162010100,"서울특별시 관악구 장군봉1길  19 1층",37.4820023,126.9412078,11,"서울특별시"
4561,"은평두레생협 백련산점","2022-11-02","H113","은평구","응암동",11120,1138010700,"서울특별시 은평구 응암로22길 21, 1층",37.5936522,126.9205703,11,"서울특별시"
